,CPI_YoY,Unemployment,Ind_Prod,Exchange_Rate,Exports_M,Imports_M,Policy_Rate,Retail_Sales,CPI_Health,CPI_Index_KOR,CPI_Index_USA,KOR_CCI,KOR_BCI,Real_GDP_Q,Consumption_Q,Gov_Spending_Q,Investment_Q,Current_Account_GDP,Private_Credit_GDP,Gov_Debt_GDP,Exp_GDP,Imp_GDP,Agri_VA,Ind_VA,Srv_VA,KOR_GDP_Growth_WDI,Total_Health_Exp_GDP,Public_Health_Exp_GDP,Private_Health_Exp_Total,OECD_Inflation,OECD_GDP_Growth,OECD_Unemployment,Output_Gap,Real_Interest_Rate,Real_Exchange_Rate,Trade_Openness,KOR_GDP_Growth
1980-03-01,28.7795098400229,,,,1445332000.0,1930336000.0,21.0,,,20.9536811872365,33.79504,,,,,,,,,,,,,,,,,,,,,,,-7.7795098400229,,,
1980-04-01,26.6203426380736,,,,1370185000.0,1849627000.0,21.0,,,21.1081292900305,34.17476,,,46962700.0,30670400000000.0,10332100000000.0,12757500000000.0,,,,,,,,,,,,,,,,-2.9798440790587355,-5.620342638073598,,,
1980-05-01,26.6527245265482,,,,1368217000.0,1805179000.0,21.0,,,21.7711909727148,34.51229,,,,,,,,,,,,,,,,,,,,,,,-5.652724526548202,,,
1980-06-01,27.0173822953839,,,,1378837000.0,1693237000.0,20.0,,,22.0368150805371,34.89201,,,,,,,,,,,,,,,,,,,,,,,-7.0173822953839,,,
1980-07-01,27.4512050723808,,,,1450590000.0,1963666000.0,20.0,,,22.2138978190853,34.89201,,,47827000.0,31083600000000.0,10636100000000.0,12896200000000.0,,,,,,,,,,,,,,,,-2.8172228027270596,-7.451205072380802,,,
1980-08-01,29.1614327585551,,,,1508127000.0,1865602000.0,20.0,,,22.589366482774,35.14516,,,,,,,,,,,,,,,,,,,,,,,-9.161432758555101,,,
1980-09-01,29.7848372197815,,,,1495293000.0,1635870000.0,18.0,,,23.0094386933902,35.440490000000004,,,,,,,,,,,,,,,,,,,,,,,-11.784837219781501,,,
1980-10-01,32.5053149826564,,,,1578929000.0,2016730000.0,18.0,,,23.6505314649012,35.77802,,,46631400.0,31157400000000.0,10663900000000.0,12512000000000.0,,,,,,,,,,,,,,,,-6.8300134532311425,-14.505314982656401,,,
1980-11-01,31.2646972369194,,,,1569585000.0,1785138000.0,16.0,,,23.7830106565219,36.07336,,,,,,,,,,,,,,,,,,,,,,,-15.2646972369194,,,
1980-12-01,32.2021738350611,,,,1520649000.0,1996557000.0,16.0,,,24.5346137084802,36.41089,,,,,,,,,,,,,,,,,,,,,,,-16.202173835061103,,,
1981-01-01,28.7639676809352,,,,1745166000.0,1998489000.0,16.0,,,24.9320512833422,36.70623,,,48571000.0,31641500000000.0,11201400000000.0,13248700000000.0,-8.64467293073186,40.0433864776505,,29.167967931562,36.5642258231571,15488206196.4898,45206777283.2659,91853360210.2137,7.40382133739918,,,,13.6429608127722,2.11543423230826,,-4.617427925150064,-12.763967680935199,,65.7321937547191,
1981-02-01,24.3986027812562,,,,1775142000.0,2204578000.0,16.0,,,25.1311029330637,37.08595,,,,,,,,,,,,,,,,,,,,,,,-8.398602781256201,,,
1981-03-01,22.2589356632248,,,,1704281000.0,2151365000.0,16.0,,,25.6177476017808,37.33909,,,,,,,,,,,,,,,,,,,,,,,-6.2589356632248005,,,
1981-04-01,22.4114548837796,,,677.1679,1814440000.0,2259255000.0,16.0,,,25.8387681626755,37.59224,,,49711800.0,32362800000000.0,11148900000000.0,12475800000000.0,,,,,,,,,,,,,,,,-4.100374787808569,-6.4114548837796015,1.0,,
1981-05-01,21.322202856007095,,,681.905,1740476000.0,2168644000.0,16.0,,,26.4132884760857,37.88758,,,,,,,,,,,,,,,,,,,,,,,-5.322202856007095,0.9928314007015422,,
1981-06-01,23.167784423901896,,,684.3727,1808764000.0,2119317000.0,16.0,,,27.1422568922898,38.22511,,,,,,,,,,,,,,,,,,,,,,,-7.167784423901896,0.9783014604030174,,
1981-07-01,23.3816830496284,,,686.4674,1903582000.0,2343147000.0,16.0,,,27.4078810001121,38.64702,,,51715600.0,32599600000000.0,11219700000000.0,12138400000000.0,,,,,,,,,,,,,,,,-2.054085321398813,-7.3816830496284,0.9825116466375027,,
1981-08-01,22.604031592597,,,687.8071,1794287000.0,2169691000.0,16.0,,,27.6954740191077,38.94236,,,,,,,,,,,,,,,,,,,,,,,-6.604031592597,0.9816515503730038,,
1981-09-01,21.902033966958896,,,686.7,1828317000.0,2062245000.0,16.0,,,28.0489737716231,39.32207,,,,,,,,,,,,,,,,,,,,,,,-5.902033966958896,0.977155499648474,,
1981-10-01,18.316162810336095,,,683.8143,1864245000.0,2082615000.0,16.0,,,27.9824013135223,39.40646,,,52665200.0,33547100000000.0,11074800000000.0,13195400000000.0,,,,,,,,,,,,,,,,-2.1366747522794993,-2.3161628103360954,0.9774574432383363,,
1981-11-01,16.6354093771868,,,688.5639,1630631000.0,2039381000.0,13.0,,,27.7394118414542,39.53303,,,,,,,,,,,,,,,,,,,,,,,-3.6354093771868,0.9960573418486094,,
1981-12-01,13.6918651978076,,,694.6841,1645045000.0,2440410000.0,11.0,,,27.8938599442482,39.6596,,,,,,,,,,,,,,,,,,,,,,,-2.6918651978075996,1.0025460036890796,,
1982-01-01,12.4135537101813,,,705.17,1870589000.0,2070213000.0,5.0,,,28.0270048604498,39.78617,,,53051200.0,33895400000000.0,11075400000000.0,13685300000000.0,-6.93444672324796,43.3645848308722,,26.6900796177254,32.2609243323544,16696829771.1738,48197710703.2652,100748332972.114,8.46826958565821,,,,11.3409961685824,0.163875291497902,,-3.3426427714967732,-7.413553710181301,1.0160767423793493,58.951003950079794,
1982-02-01,12.0503311258278,,,710.0556,1860343000.0,1938915000.0,5.0,,,28.1594840520705,39.91275,,,,,,,,,,,,,,,,,,,,,,,-7.0503311258278,1.0215427670490136,,
1982-03-01,10.9560562355448,,,714.6761,1783112000.0,2030287000.0,5.5,,,28.4244424353118,39.87056,,,,,,,,,,,,,,,,,,,,,,,-5.4560562355448,1.0175291918673628,,
1982-04-01,10.1795790070337,,,721.0318,1868503000.0,2150902000.0,5.5,,,28.4690459822394,40.03932,,,54194600.0,34736700000000.0,11238900000000.0,13595300000000.0,,,,,,,,,,,,,,,,-3.251347189028153,-4.6795790070337,1.0293082078505618,,
1982-05-01,8.61982054642603,,,724.35,1879576000.0,1734672000.0,5.0,,,28.6900665431341,40.41904,,,,,,,,,,,,,,,,,,,,,,,-3.6198205464260305,1.0358100986284948,,
1982-06-01,6.35255451178534,,,738.3,1741850000.0,2041372000.0,5.0,,,28.8664835571013,40.92533,,,,,,,,,,,,,,,,,,,,,,,-1.35255451178534,1.0624497866683689,,
1982-07-01,5.56473160068009,,,743.0643,1804272000.0,1887219000.0,5.0,,,28.9330560152022,41.13629,,,55298900.0,35476700000000.0,11451300000000.0,14653200000000.0,,,,,,,,,,,,,,,,-3.336325363268433,-0.5647316006800898,1.0723447927349175,,
1982-08-01,4.78823133503196,,,744.45,1866095000.0,2047889000.0,5.0,,,29.0215973844762,41.22067,,,,,,,,,,,,,,,,,,,,,,,0.21176866496803992,1.0732638598438835,,
1982-09-01,3.9399045878527503,,,743.6119,2012092000.0,2223964000.0,5.0,,,29.1540765760969,41.30505,,,,,,,,,,,,,,,,,,,,,,,1.0600954121472497,1.0693686077376405,,
1982-10-01,3.949277948278711,,,743.6475,2085223000.0,1997855000.0,5.0,,,29.0875041179961,41.43163,,,57281000.0,35854900000000.0,11858500000000.0,15081800000000.0,,,,,,,,,,,,,,,,-2.020342425476551,1.050722051721289,1.0751521352046265,,
1982-11-01,4.22386483632523,,,745.6026,1454994000.0,2154022000.0,5.0,,,28.9110871040289,41.34724,,,,,,,,,,,,,,,,,,,,,,,0.7761351636747698,1.082347589379725,,
1982-12-01,4.83532219570407,,,746.3587,1609735000.0,1969432000.0,5.0,,,29.242617945371,41.17848,,,,,,,,,,,,,,,,,,,,,,,0.1646778042959296,1.0667899083200716,,
1983-01-01,5.12589073634205,,,749.8048,1674014000.0,1937180000.0,5.0,,,29.4636385062658,41.26286,,,59706700.0,36965200000000.0,11662300000000.0,15492000000000.0,-3.91157413030126,42.8031528907492,,27.1629017526448,29.4432817680353,18251562136.5685,57152879615.334,110796983101.563,13.4668057465528,,,,8.87302152363213,2.83258426421025,,-0.12226755935589306,-0.12589073634204961,1.0658556774321606,56.6061835206801,
1983-02-01,5.33582354192769,,,752.1921,1837710000.0,2262734000.0,5.0,,,29.6620244314062,41.30505,,,,,,,,,,,,,,,,,,,,,,,-0.3358235419276898,1.0631838463351477,,
1983-03-01,4.74272197109866,,,757.9413,1928631000.0,2150504000.0,5.0,,,29.7725347118536,41.30505,,,,,,,,,,,,,,,,,,,,,,,0.2572780289013403,1.067333527511021,,
1983-04-01,4.269946684126831,,,765.2881,1923004000.0,1778652000.0,5.0,,,29.6846590671605,41.60039,,,61414500.0,37881200000000.0,11774700000000.0,16558900000000.002,,,,,,,,,,,,,,,,0.41653873954461407,0.7300533158731692,1.0885980064181873,,
1983-05-01,3.77297196955636,,,767.9643,1976290000.0,2039557000.0,5.0,,,29.7725347118536,41.85354,,,,,,,,,,,,,,,,,,,,,,,1.2270280304436398,1.0958084771905818,,
1983-06-01,3.06265999400384,,,775.8227,2118802000.0,2136938000.0,5.0,,,29.7505658006804,41.98011,,,,,,,,,,,,,,,,,,,,,,,1.9373400059961599,1.1111893308279834,,
1983-07-01,2.82552173212767,,,779.88,2111956000.0,2093511000.0,5.0,,,29.7505658006804,42.14888,,,63773500.0,38680100000000.0,11884600000000.0,16844099999999.998,,,,,,,,,,,,,,,,1.8729203877401845,2.17447826787233,1.1214910959846227,,
1983-08-01,2.5875120429417,,,787.1935,2081852000.0,1915530000.0,5.0,,,29.7725347118536,42.27545,,,,,,,,,,,,,,,,,,,,,,,2.4124879570583,1.134569660407074,,
1983-09-01,2.27433608110885,,,790.8262,2200011000.0,2308290000.0,5.0,,,29.8171382587812,42.4864,,,,,,,,,,,,,,,,,,,,,,,2.72566391889115,1.1437793755110197,,
1983-10-01,2.43288398599319,,,791.37,2366274000.0,2645545000.0,5.0,,,29.7951693476079,42.61298,,,64534400.0,39391200000000.0,11956200000000.0,17308700000000.0,,,,,,,,,,,,,,,,0.6735299071783052,2.56711601400681,1.148822329488144,,
1983-11-01,2.8276687851156095,,,796.3184,1982342000.0,2356979000.0,5.0,,,29.7285968895071,42.69736,,,,,,,,,,,,,,,,,,,,,,,2.1723312148843905,1.1608887418832947,,
1983-12-01,1.9646678504758,,,799.2357,2067984000.0,2570600000.0,5.0,,,29.8171382587812,42.73955,,,,,,,,,,,,,,,,,,,,,,,3.0353321495242,1.1628296537219593,,
1984-01-01,1.79854489583804,,,800.331,2538949000.0,2660514000.0,5.0,,,29.9935552727484,42.99269,,,67142500.0,40047700000000.0,11998500000000.0,17585400000000.002,-1.76020676408469,42.2814500259964,,28.1340567542086,27.8648884643228,17772702621.7732,67065270572.3489,120914543311.661,10.6366054976723,,,,7.67380262247321,4.75499732722157,,2.2513925092464193,3.20145510416196,1.164430435453092,55.998945218531404,
1984-02-01,2.01319687584165,,,799.1158,2356145000.0,2401636000.0,5.0,,,30.2591793805707,43.20365,,,,,,,,,,,,,,,,,,,,,,,2.98680312415835,1.1581111646765954,,
1984-03-01,2.0057242520459706,,,794.5136,2301023000.0,2523017000.0,5.0,,,30.3696896610181,43.28803,,,,,,,,,,,,,,,,,,,,,,,2.9942757479540294,1.1494922330035249,,
1984-04-01,2.60596546310833,,,796.4143,2373465000.0,2598988000.0,5.0,,,30.4582310302922,43.49899,,,68657000.0,40803800000000.0,12334600000000.0,19121000000000.0,,,,,,,,,,,,,,,,2.0388281944613507,2.39403453689167,1.1544916168684065,,
1984-05-01,2.15330262510621,,,801.5455,2439696000.0,2692277000.0,5.0,,,30.4136274833646,43.62556,,,,,,,,,,,,,,,,,,,,,,,2.84669737489379,1.167019762410877,,
1984-06-01,1.70959296471167,,,802.2048,2537996000.0,2758583000.0,5.0,,,30.2591793805707,43.75214,,,,,,,,,,,,,,,,,,,,,,,3.2904070352883297,1.1773474514174835,,
1984-07-01,1.70959296471167,,,810.9571,2477623000.0,2613312000.0,5.0,,,30.2591793805707,43.9209,,,69809800.0,41833700000000.0,12520100000000.0,18657800000000.0,,,,,,,,,,,,,,,,1.2232192996126878,3.2904070352883297,1.1947834632662555,,
1984-08-01,2.15330262510621,,,811.4217,2349629000.0,2681793000.0,5.0,,,30.4136274833646,44.08966,,,,,,,,,,,,,,,,,,,,,,,2.84669737489379,1.1939671637834144,,
1984-09-01,3.1882828373037895,,,815.8211,2284337000.0,2583434000.0,5.0,,,30.767792960461,44.30062,,,,,,,,,,,,,,,,,,,,,,,1.8117171626962105,1.1923002389795745,,
1984-10-01,2.7437661989454,,,820.0364,2489684000.0,2452156000.0,5.0,,,30.6126791330861,44.42719,,,70350700.0,42014700000000.0,12707200000000.0,18532800000000.0,,,,,,,,,,,,,,,,-0.5059782605890129,2.2562338010546,1.2079747982052649,,
1984-11-01,2.75214976710855,,,818.8947,2540446000.0,2364470000.0,5.0,,,30.5467723995663,44.42719,,,,,,,,,,,,,,,,,,,,,,,2.24785023289145,1.2088956478753141,,
1984-12-01,2.4470294045412895,,,825.735,2461386000.0,2347121000.0,5.0,,,30.5467723995663,44.42719,,,,,,,,,,,,,,,,,,,,,,,2.5529705954587105,1.2189936603550158,,
1985-01-01,2.11080037288586,,,832.1667,2091514000.0,2550263000.0,5.0,,,30.6266593492873,44.51157,,,72078900.0,42683100000000.0,12839400000000.0,19502800000000.0,-2.00386874397687,44.7376851246718,,26.1157326893893,25.2114048982576,18829194028.8441,72384448042.0833,131504399138.677,7.93879547760545,,,,6.734693877551,3.66829394373917,,-0.5997610703721845,2.88919962711414,1.227611238211096,51.3271375876469,
1985-02-01,1.93386575143555,,,839.1647,2108067000.0,2244346000.0,5.0,,,30.844351287277,44.72253,,,,,,,,,,,,,,,,,,,,,,,3.06613424856445,1.2350233473178573,,
1985-03-01,1.66597251145355,,,850.7095,2380394000.0,2273845000.0,6.75,,,30.8756403425844,44.8913,,,,,,,,,,,,,,,,,,,,,,,5.08402748854645,1.255465344815506,,
1985-04-01,1.47315964329426,,,861.2136,2427983000.0,2449013000.0,5.0,,,30.9069293978918,45.10225,,,73807700.0,43705500000000.0,12727700000000.0,18618200000000.0,,,,,,,,,,,,,,,,-0.7745335027873557,3.52684035670574,1.2756468616506695,,
1985-05-01,2.3399365218343,,,871.1091,2426520000.0,2601757000.0,5.0,,,31.1252870604625,45.27102,,,,,,,,,,,,,,,,,,,,,,,2.6600634781657,1.286046590676311,,
1985-06-01,2.96350075902579,,,875.0,2478880000.0,2453247000.0,6.58,,,31.1559103911889,45.39759,,,,,,,,,,,,,,,,,,,,,,,3.61649924097421,1.2941292190311395,,
1985-07-01,2.96350075902579,,,876.4591,2445563000.0,2377830000.0,5.0,,,31.1559103911889,45.48197,,,74802200.0,44810900000000.0,12758100000000.0,19862300000000.0,,,,,,,,,,,,,,,,-1.988565487332583,2.03649924097421,1.2986966297579188,,
1985-08-01,2.64638283900624,,,885.0955,2442208000.0,2462049000.0,5.0,,,31.2184885018037,45.56635,,,,,,,,,,,,,,,,,,,,,,,2.35361716099376,1.3112929912760432,,
1985-09-01,2.57913754679016,,,894.0505,2516570000.0,2522028000.0,6.08,,,31.561336661023,45.69292,,,,,,,,,,,,,,,,,,,,,,,3.50086245320984,1.3138107548845819,,
1985-10-01,3.40335768963117,,,894.4955,2490699000.0,2614076000.0,5.0,,,31.6545381023641,45.86169,,,77179100.0,45531600000000.0,12902200000000.0,20596600000000.0,,,,,,,,,,,,,,,,-1.4603525861142441,1.5966423103688299,1.3154352373251756,,
1985-11-01,2.4038356761469,,,893.3526,3020447000.0,3157171000.0,5.0,,,31.2810666124185,45.98826,,,,,,,,,,,,,,,,,,,,,,,2.5961643238531,1.3331087172525886,,
1985-12-01,3.01405688133376,,,893.1286,3139817000.0,3324239000.0,5.42,,,31.4674694951008,46.11483,,,,,,,,,,,,,,,,,,,,,,,2.40594311866624,1.3285259027954104,,
1986-01-01,3.66264536463428,,,892.7476,2569529000.0,2905542000.0,5.0,,1.212728,31.7484052682863,46.24141,,,78418900.0,46475900000000.0,13159800000000.0,21450800000000.0,2.30248645673297,43.9862498758801,,30.980523809749,27.4410489434439,19811646699.7577,83134421690.0938,145451016806.203,11.50298504807,,,,5.29166170071091,3.08101277084005,,-2.4552818562769696,1.33735463536572,1.319821144313878,58.4215727531929,
1986-02-01,3.53535353535353,,,888.5737,2677040000.0,2864445000.0,5.0,,1.312862,31.9348081509686,46.11483,,,,,,,,,,,,,,,,,,,,,,,1.4646464646464699,1.3024078134834651,,
1986-03-01,3.63310981263074,,,886.6619,2606475000.0,2551139000.0,5.0,,0.4020376999999999,31.9973862615834,45.90388,,,,,,,,,,,,,,,,,,,,,,,1.3668901873692598,1.2911306068776383,,
1986-04-01,3.42695903157714,,,887.9545,2627744000.0,2560022000.0,5.0,,0.4020376999999999,31.966097206276,45.8195,,,81654700.0,47668100000000.0,13297400000000.0,22507300000000.0,,,,,,,,,,,,,,,,-1.0587288816058638,1.57304096842286,1.2918993510186976,,
1986-05-01,3.30239123925226,,,889.0952,2942719000.0,2547021000.0,5.0,,0.500674,32.1531658135393,45.94607,,,,,,,,,,,,,,,,,,,,,,,1.6976087607477401,1.289585475260342,,
1986-06-01,3.00000000000002,,,890.7381,2948432000.0,2525982000.0,5.0,,5.394465,32.0905877029246,46.19922,,,,,,,,,,,,,,,,,,,,,,,1.99999999999998,1.3016200779563862,,
1986-07-01,3.10042735042736,,,888.5909,2900915000.0,2621104000.0,7.0,,5.380895,32.121876758232,46.19922,,,85381500.0,49008900000000.0,13633500000000.0,22734900000000.0,,,,,,,,,,,,,,,,0.7721325138638102,3.89957264957264,1.2972175952212768,,
1986-08-01,2.79353435407516,,,886.4524,3066861000.0,2636058000.0,7.0,,5.688977,32.0905877029246,46.2836,,,,,,,,,,,,,,,,,,,,,,,4.20646564592484,1.2977233489387485,,
1986-09-01,2.2696112552469,,,883.0571,3069314000.0,2601076000.0,7.0,,5.788012,32.2776563101879,46.49456,,,,,,,,,,,,,,,,,,,,,,,4.7303887447531,1.2911187066779983,,
1986-10-01,0.984247828555806,,,878.8091,3130239000.0,2568685000.0,7.0,,6.285933999999999,31.966097206276,46.53675,,,86676500.0,50083400000000.0,13835100000000.0,23151800000000.0,,,,,,,,,,,,,,,,-0.3553704872704122,6.015752171444194,1.298608428492204,,
1986-11-01,1.99199795692516,,,873.5444,3109169000.0,2650295000.0,7.0,,6.489505,31.9041848202422,46.57894,,,,,,,,,,,,,,,,,,,,,,,5.00800204307484,1.2945063052759354,,
1986-12-01,1.38783109080139,,,868.4318,2995652000.0,2930867000.0,7.0,,6.585789,31.9041848202422,46.62113,,,,,,,,,,,,,,,,,,,,,,,5.61216890919861,1.2880956061858342,,
1987-01-01,0.882784650870199,,,862.865,3417604000.0,2499289000.0,7.0,,6.47741,32.0286753168908,46.91647,,,89176800.0,50622800000000.0,13994800000000.0,24624100000000.0,5.7985267829479,44.5359025138148,,33.6848787811033,27.4260548759063,18948077695.0066,97700624368.7988,163266394800.541,12.8922089918574,,,,4.74728490389789,3.4906738114818,,-0.13758008240084552,6.117215349129801,1.282940284599074,61.110933657009596,
1987-02-01,0.48780487804879,,,860.2211,3483984000.0,2976686000.0,7.0,,6.471008,32.0905877029246,47.08523,,,,,,,,,,,,,,,,,,,,,,,6.51219512195121,1.2811334009984587,,
1987-03-01,1.07148801597868,,,856.1091,3587335000.0,3069848000.0,7.0,,6.667398,32.3402344208027,47.29618,,,,,,,,,,,,,,,,,,,,,,,5.92851198402132,1.2708352500976698,,
1987-04-01,1.75562821500717,,,844.6773,3868492000.0,3279288000.0,7.0,,6.960862,32.527303028066,47.54933,,,93998400.0,52067400000000.0,14587400000000.0,26097500000000.0,,,,,,,,,,,,,,,,2.545693888592182,5.24437178499283,1.253327032457378,,
1987-05-01,2.71232763261418,,,832.535,3878448000.0,3573695000.0,7.0,,6.949881,33.0252650146602,47.7181,,,,,,,,,,,,,,,,,,,,,,,4.28767236738582,1.221002546461287,,
1987-06-01,2.81719359389262,,,818.3864,4045148000.0,3438676000.0,7.0,,2.179025,32.9946416839338,47.88686,,,,,,,,,,,,,,,,,,,,,,,4.18280640610738,1.2056148415772747,,
1987-07-01,2.42482021098008,,,811.813,4052393999.999999,3533492000.0,7.0,,1.609034,32.9007745180117,48.01344,,,95056000.0,52862400000000.0,14503700000000.0,27300300000000.0,,,,,,,,,,,,,,,,1.041554547851531,4.57517978901992,1.2025134435210822,,
1987-08-01,3.98099742759934,,,811.8762,3741033000.0,3587934000.0,7.0,,1.322262,33.3681131738795,48.26658,,,,,,,,,,,,,,,,,,,,,,,3.01900257240066,1.192015562650911,,
1987-09-01,4.05486232855522,,,810.0762,4151911000.0,3762536000.0,7.0,,1.227409,33.5864708364502,48.51973,,,,,,,,,,,,,,,,,,,,,,,2.9451376714447797,1.187837724795848,,
1987-10-01,5.16692004914924,,,808.4714,3987024000.0,3451628000.0,7.0,,0.8463609,33.6177598917576,48.6463,,,96719500.0,54286400000000.0,14721700000000.0,28386900000000.0,,,,,,,,,,,,,,,,0.1972106886962921,1.8330799508507596,1.1874708067925706,,
1987-11-01,5.17486019530926,,,802.3053,4159430999.999999,3866693000.0,7.0,,0.8395764000000001,33.5551817811428,48.68849,,,,,,,,,,,,,,,,,,,,,,,1.8251398046907399,1.181635713876685,,
1987-12-01,6.05333444620651,,,798.3455,4509367000.0,3855083000.0,7.0,,0.6555684999999999,33.8354518297473,48.68849,,,,,,,,,,,,,,,,,,,,,,,0.9466655537934896,1.1660641536341767,,
1988-01-01,6.22518758703832,,,791.3158,4789740000.0,4064542999.999999,7.0,,0.6555684999999999,34.0225204370107,48.81506,,,104030400.0,55198100000000.0,15208000000000.0,28863000000000.0,6.20880539221146,42.6363952700028,,31.4362645982743,25.4966224285647,20726385959.1805,109637638013.225,183917837203.887,12.1331951107172,,,,5.82489868439437,4.49175987626369,,5.060284307691942,0.7748124129616798,1.1524296376427072,56.932887026839,
1988-02-01,7.7669902912621405,,,776.85,4876007000.0,3900914000.0,7.0,,4.865785,34.5830605342197,48.94164,,,,,,,,,,,,,,,,,,,,,,,-0.7669902912621405,1.1159108519832854,,
1988-03-01,8.47691389283437,,,757.3696,4748192000.0,4026282000.0,7.0,,6.993726,35.0816882453949,49.15259,,,,,,,,,,,,,,,,,,,,,,,-1.4769138928343697,1.0770876069023634,,
1988-04-01,7.662709783053611,,,745.3143,4803424000.0,4210536000.000001,7.0,,7.536091000000002,35.0197758593611,49.40574,,,102150400.0,56608600000000.0,15387400000000.0,29189000000000.0,,,,,,,,,,,,,,,,0.5977313316020805,-0.6627097830536108,1.0672858165688113,,
1988-05-01,6.60377358490567,,,739.4381,4701270000.0,4087227999.999999,7.0,,7.800982999999999,35.2061787420434,49.5745,,,,,,,,,,,,,,,,,,,,,,,0.39622641509433,1.0568625644779188,,
1988-06-01,7.3645131350631505,,,732.8818,4731278000.0,4176597000.0,7.0,,7.701749,35.4245364046142,49.78546,,,,,,,,,,,,,,,,,,,,,,,-0.36451313506315053,1.0454650604511284,,
1988-07-01,7.861030735921981,,,728.67,5150450000.0,4551341000.0,7.0,,8.102558999999998,35.487114515229,49.99641,,,105616600.0,58165300000000.0,15865000000000.0,31381500000000.0,,,,,,,,,,,,,,,,1.4582332263548103,-0.8610307359219807,1.0420204930265924,,
1988-08-01,6.909003850527712,,,725.7435,5513465000.0,4784299000.0,7.0,,8.107483,35.6735173979113,50.20737,,,,,,,,,,,,,,,,,,,,,,,0.0909961494722884,1.036768830742039,,
1988-09-01,6.49342926800262,,,723.0048,5190705000.0,4431073000.0,8.0,,8.202533,35.7673845638335,50.5449,,,,,,,,,,,,,,,,,,,,,,,1.50657073199738,1.0370712043978016,,
1988-10-01,6.1150936670759295,,,712.725,5105752000.0,4606290000.0,8.0,,8.102558999999998,35.6735173979113,50.71366,,,108646800.0,59553600000000.0,16303300000000.0,31922300000000.0,,,,,,,,,,,,,,,,1.8400741018473887,1.8849063329240705,1.0284383246681859,,
1988-11-01,7.15022617252598,,,696.085,5492380000.0,4526493000.0,8.0,,7.903164,35.9544531710968,50.75585,,,,,,,,,,,,,,,,,,,,,,,0.8497738274740199,0.9974081902120898,,
1988-12-01,7.18347270044269,,,687.8952,5470785000.0,4502181000.0,8.0,,8.002769,36.2660122750087,50.84024,,,,,,,,,,,,,,,,,,,,,,,0.8165272995573103,0.9788300744125382,,
1989-01-01,6.77611239384808,,,685.285,5315155000.0,4759764000.0,8.0,,8.095079,36.3279246610424,51.09338,,,108617400.0,61264000000000.0,16776900000000.002,31997500000000.0,1.4814567561526,47.2395500162851,,26.4749713546609,24.8528484831444,20695651368.8151,116207498903.019,201222469219.206,7.16501737923842,,,,6.25983137956977,3.7694004122195,,-0.6229678406969308,1.2238876061519202,0.9783010257360477,51.3278198378053,
1989-02-01,5.40540540540539,,,680.2842,5136434000.0,4633580000.0,8.0,,3.747418,36.452415157691,51.30434,,,,,,,,,,,,,,,,,,,,,,,2.59459459459461,0.9718414522041459,,
1989-03-01,4.61885875856309,,,675.6795,5239301000.0,5046909000.0,8.0,,1.393829,36.7020618755691,51.59967,,,,,,,,,,,,,,,,,,,,,,,3.38114124143691,0.9642162390064649,,
1989-04-01,5.24865029275344,,,669.9947,4976067000.0,4900411000.0,8.0,,0.691497,36.8578414275251,51.9372,,,110439300.0,62744200000000.0,17190000000000.0,33771500000000.0,,,,,,,,,,,,,,,,-1.3432264652721515,2.7513497072465602,0.9582906266096203,,
1989-05-01,6.01883367370092,,,669.2476,4893050000.0,4776758000.0,8.0,,0.2564102999999999,37.3251800833929,52.23254,,,,,,,,,,,,,,,,,,,,,,,1.9811663262990802,0.9506120034214606,,
1989-06-01,5.540103735999391,,,669.4333,5085765000.0,5188976000.0,8.0,,0.2564102999999999,37.3870924694267,52.35911,,,,,,,,,,,,,,,,,,,,,,,2.4598962640006086,0.9516014897070307,,
1989-07-01,5.267699696094248,,,669.835,5227424000.0,5228878000.0,8.0,,3.701329,37.3564691387003,52.485690000000005,,,113588100.0,64326600000000.0,17712000000000.0,36706400000000.0,,,,,,,,,,,,,,,,-0.8985931154648852,2.7323003039057516,0.9552568579319977,,
1989-08-01,5.50330310155638,,,671.1341,5446239000.0,5734655000.0,8.0,,3.70696,37.6367391873048,52.57007,,,,,,,,,,,,,,,,,,,,,,,2.49669689844362,0.9515094570899911,,
1989-09-01,6.18497217413962,,,672.7294,5311039000.0,5177353000.0,8.0,,3.61586,37.9795873465241,52.73883000000001,,,,,,,,,,,,,,,,,,,,,,,1.8150278258603798,0.9481955102880423,,
1989-10-01,6.725637293322872,,,673.8579,5102673000.0,5408591000.0,8.0,,3.61586,38.0727887878652,52.991980000000005,,,117924200.0,66018200000000.0,18204300000000.0,38439800000000.0,,,,,,,,,,,,,,,,0.5124093221494208,1.2743627066771284,0.9520089234267318,,
1989-11-01,6.06576803436527,,,674.9381,5395557000.0,5364241000.0,7.0,,3.61586,38.13536689848,53.11855,,,,,,,,,,,,,,,,,,,,,,,0.93423196563473,0.9542440585543919,,
1989-12-01,5.06828695205228,,,677.655,5222357000.0,5310422000.0,7.0,,3.61586,38.1040778431726,53.20293,,,,,,,,,,,,,,,,,,,,,,,1.9317130479477198,0.9603951970368076,,
